CURSO,COD_EVASAO,PERIODO,CODIGO,DEPARTAMENTO,MEDIA,SITUACAO,MATRICULA,PERIODO_INGRESSO
11124100,0,2008.2,1109050,UNID. ACAD. DE MATEMÁTICA,7,Aprovado,299160968,2008.2
11124100,0,2008.2,1305033,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,7.7,Aprovado,299160968,2008.2
11124100,0,2008.2,1305036,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,7.2,Aprovado,299160968,2008.2
11124100,0,2010.2,1503070,UNID. ACAD. DE ENGENHARIA CIVIL,3.4,Reprovado,305161568,2010.2
11124100,0,2010.2,1109050,UNID. ACAD. DE MATEMÁTICA,3.6,Reprovado,305161568,2010.2
11124100,0,2010.2,1107131,UNID. ACAD. DE ENGENHARIA QUÍMICA,7.7,Aprovado,305161568,2010.2
11124100,0,2010.2,1105155,UNID. ACAD. DE ENGENHARIA DE PRODUÇÃO,8.3,Aprovado,305161568,2010.2
11124100,0,2010.2,1109035,UNID. ACAD. DE MATEMÁTICA,6.5,Aprovado,305161568,2010.2
11124100,0,2010.2,1305033,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,8.2,Aprovado,305161568,2010.2
11124100,0,2010.2,1105145,UNID. ACAD. DE ENGENHARIA MECÂNICA,8.1,Aprovado,305161220,2010.2
11124100,0,2010.2,1105021,UNID. ACAD. DE ENGENHARIA MECÂNICA,6.3,Aprovado,305161220,2010.2
11124100,0,2010.2,1105189,UNID. ACAD. DE ENGENHARIA MECÂNICA,7,Aprovado,305161220,2010.2
11124100,0,2010.2,1105017,UNID. ACAD. DE ENGENHARIA MECÂNICA,8.75,Aprovado,305161220,2010.2
11124100,0,2010.2,1107233,UNID. ACAD. DE ENGENHARIA QUÍMICA,8,Aprovado,305161220,2010.2
11124100,0,2010.2,1105186,UNID. ACAD. DE ENGENHARIA MECÂNICA,7.3,Aprovado,305161220,2010.2
11124100,0,2009.2,1114052,UNID. ACAD. DE ESTATÍSTICA,7,Aprovado,302161247,2009.2
11124100,0,2009.2,1109051,UNID. ACAD. DE MATEMÁTICA,0,Reprovado por Falta,302161247,2009.2
11124100,0,2009.2,1411001,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.7,Aprovado,302161247,2009.2
11124100,0,2009.2,1108031,UNID. ACAD. DE FÍSICA,6,Aprovado,302161247,2009.2
11124100,0,2009.2,1108028,UNID. ACAD. DE FÍSICA,0,Reprovado por Falta,302161247,2009.2
11124100,0,2009.2,1108023,UNID. ACAD. DE FÍSICA,6.8,Aprovado,302161247,2009.2
11124100,0,2006.1,1105163,UNID. ACAD. DE ENGENHARIA MECÂNICA,8.2,Aprovado,292861802,2006.1
11124100,0,2006.1,1105181,UNID. ACAD. DE ENGENHARIA MECÂNICA,8.5,Aprovado,292861802,2006.1
11124100,0,2006.1,1105155,UNID. ACAD. DE ENGENHARIA DE PRODUÇÃO,9,Aprovado,292861802,2006.1
11124100,0,2006.1,1105160,UNID. ACAD. DE ENGENHARIA MECÂNICA,7,Aprovado,292861802,2006.1
11124100,0,2006.1,1105161,UNID. ACAD. DE ENGENHARIA MECÂNICA,7,Aprovado,292861802,2006.1
11124100,1,2011.1,1109050,UNID. ACAD. DE MATEMÁTICA,0,Reprovado por Falta,307861742,2011.1
11124100,1,2011.1,1305033,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,0,Reprovado por Falta,307861742,2011.1
11124100,1,2011.1,1305036,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,0,Reprovado por Falta,307861742,2011.1
11124100,0,2011.1,1105301,UNID. ACAD. DE ENGENHARIA MECÂNICA,8,Aprovado,307861706,2011.1
11124100,0,2011.1,1109035,UNID. ACAD. DE MATEMÁTICA,7.5,Aprovado,307861706,2011.1
11124100,0,2011.1,1105155,UNID. ACAD. DE ENGENHARIA DE PRODUÇÃO,9.1,Aprovado,307861706,2011.1
11124100,0,2011.1,1503070,UNID. ACAD. DE ENGENHARIA CIVIL,7.5,Aprovado,307861706,2011.1
11124100,0,2011.1,1305036,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,0,Reprovado por Falta,307861706,2011.1
11124100,0,2011.1,1107131,UNID. ACAD. DE ENGENHARIA QUÍMICA,8.6,Aprovado,307861706,2011.1
11124100,0,2011.1,1109050,UNID. ACAD. DE MATEMÁTICA,7,Aprovado,307861706,2011.1
