CURSO,COD_EVASAO,PERIODO,CODIGO,DEPARTAMENTO,MEDIA,SITUACAO,MATRICULA,PERIODO_INGRESSO
14102100,0,2009.2,1307151,UNID. ACAD. DE LETRAS,7.6,Aprovado,302160980,2009.2
14102100,0,2009.2,1109103,UNID. ACAD. DE MATEMÁTICA,3.3,Reprovado,302160980,2009.2
14102100,0,2010.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,2.7,Reprovado,305161865,2010.2
14102100,0,2010.2,1307151,UNID. ACAD. DE LETRAS,7.2,Aprovado,305161865,2010.2
14102100,0,2010.2,1109035,UNID. ACAD. DE MATEMÁTICA,7,Aprovado,305161865,2010.2
14102100,0,2010.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,2,Reprovado,305161865,2010.2
14102100,0,2010.2,1109103,UNID. ACAD. DE MATEMÁTICA,6.7,Aprovado,305161865,2010.2
14102100,0,2010.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.6,Aprovado,305161865,2010.2
14102100,0,2010.1,1109103,UNID. ACAD. DE MATEMÁTICA,5.4,Aprovado,304860497,2010.1
14102100,0,2010.1,1411266,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.2,Aprovado,304860497,2010.1
14102100,0,2010.1,1411169,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,6.7,Aprovado,304860497,2010.1
14102100,0,2010.1,1411173,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,6.4,Aprovado,304860497,2010.1
14102100,0,2010.1,1305220,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,9.3,Aprovado,304860497,2010.1
14102100,0,2010.1,1411193,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.2,Aprovado,304860497,2010.1
14102100,0,2007.1,1109103,UNID. ACAD. DE MATEMÁTICA,9.3,Aprovado,295860209,2007.1
14102100,0,2007.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.7,Aprovado,295860209,2007.1
14102100,0,2007.1,1109035,UNID. ACAD. DE MATEMÁTICA,9.8,Aprovado,295860209,2007.1
14102100,0,2007.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.7,Aprovado,295860209,2007.1
14102100,0,2007.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.7,Aprovado,295860209,2007.1
14102100,0,2007.2,1109035,UNID. ACAD. DE MATEMÁTICA,9.4,Aprovado,296160803,2007.2
14102100,0,2007.2,1109103,UNID. ACAD. DE MATEMÁTICA,7.6,Aprovado,296160803,2007.2
14102100,0,2007.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.3,Aprovado,296160803,2007.2
14102100,0,2007.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.4,Aprovado,296160803,2007.2
14102100,0,2007.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.8,Aprovado,296160803,2007.2
14102100,0,2007.2,1307151,UNID. ACAD. DE LETRAS,10,Aprovado,296160803,2007.2
14102100,0,2008.1,1307151,UNID. ACAD. DE LETRAS,10,Aprovado,298861628,2008.1
14102100,0,2008.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.2,Aprovado,298861628,2008.1
14102100,0,2008.1,1109035,UNID. ACAD. DE MATEMÁTICA,7.2,Aprovado,298861628,2008.1
14102100,0,2008.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.4,Aprovado,298861628,2008.1
14102100,0,2008.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.3,Aprovado,298861628,2008.1
14102100,0,2008.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.9,Aprovado,298860230,2008.1
14102100,0,2008.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.6,Aprovado,298860230,2008.1
14102100,0,2008.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.3,Aprovado,298860230,2008.1
14102100,0,2008.1,1307151,UNID. ACAD. DE LETRAS,9.8,Aprovado,298860230,2008.1
14102100,0,2008.1,1109103,UNID. ACAD. DE MATEMÁTICA,8.6,Aprovado,298860230,2008.1
14102100,0,2008.1,1109035,UNID. ACAD. DE MATEMÁTICA,10,Aprovado,298860230,2008.1
14102100,0,2009.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.5,Aprovado,301860329,2009.1
14102100,0,2009.1,1109035,UNID. ACAD. DE MATEMÁTICA,6.6,Aprovado,301860329,2009.1
14102100,0,2009.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,5,Aprovado,301860329,2009.1
14102100,0,2008.2,1109035,UNID. ACAD. DE MATEMÁTICA,9.7,Aprovado,299160725,2008.2
14102100,0,2008.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.8,Aprovado,299160725,2008.2
14102100,0,2008.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,10,Aprovado,299160725,2008.2
14102100,0,2008.2,1411176,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.5,Aprovado,299160725,2008.2
14102100,0,2008.2,1307151,UNID. ACAD. DE LETRAS,8,Aprovado,299160725,2008.2
14102100,0,2008.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7,Aprovado,298860227,2008.1
14102100,0,2008.1,1109035,UNID. ACAD. DE MATEMÁTICA,8.8,Aprovado,298860227,2008.1
14102100,0,2008.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.7,Aprovado,298860227,2008.1
14102100,0,2008.1,1307151,UNID. ACAD. DE LETRAS,9.6,Aprovado,298860227,2008.1
14102100,0,2008.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9,Aprovado,298860227,2008.1
14102100,0,2008.1,1109103,UNID. ACAD. DE MATEMÁTICA,7.3,Aprovado,298860227,2008.1
14102100,0,2008.2,1109035,UNID. ACAD. DE MATEMÁTICA,5.3,Aprovado,299160974,2008.2
14102100,0,2008.2,1109103,UNID. ACAD. DE MATEMÁTICA,3.8,Reprovado,299160974,2008.2
14102100,0,2008.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.3,Aprovado,299160974,2008.2
14102100,0,2008.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.1,Aprovado,299160974,2008.2
14102100,0,2008.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.6,Aprovado,299160974,2008.2
14102100,0,2008.2,1307151,UNID. ACAD. DE LETRAS,8.8,Aprovado,299160974,2008.2
14102100,0,2006.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.6,Aprovado,293160590,2006.2
14102100,1,2006.1,1109103,UNID. ACAD. DE MATEMÁTICA,NA,Trancado,292862534,2006.1
14102100,1,2006.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,NA,Trancado,292862534,2006.1
14102100,1,2006.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,NA,Trancado,292862534,2006.1
14102100,1,2006.1,1109035,UNID. ACAD. DE MATEMÁTICA,NA,Trancado,292862534,2006.1
14102100,1,2006.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,NA,Trancado,292862534,2006.1
14102100,0,2008.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,5.9,Aprovado,299161127,2008.2
14102100,0,2008.2,1108089,UNID. ACAD. DE FÍSICA,7,Aprovado,299161127,2008.2
14102100,0,2008.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.2,Aprovado,299161127,2008.2
14102100,0,2008.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7,Aprovado,299161127,2008.2
14102100,0,2006.2,1307151,UNID. ACAD. DE LETRAS,8.9,Aprovado,293160653,2006.2
14102100,0,2006.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,3.9,Reprovado,293160653,2006.2
14102100,0,2006.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,2.9,Reprovado,293160653,2006.2
14102100,0,2006.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.9,Aprovado,293160653,2006.2
14102100,1,2006.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,NA,Trancado,292862531,2006.1
14102100,1,2006.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,NA,Trancado,292862531,2006.1
14102100,1,2006.1,1109035,UNID. ACAD. DE MATEMÁTICA,NA,Trancado,292862531,2006.1
14102100,1,2006.1,1109103,UNID. ACAD. DE MATEMÁTICA,NA,Trancado,292862531,2006.1
14102100,1,2006.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,NA,Trancado,292862531,2006.1
14102100,1,2006.1,1307151,UNID. ACAD. DE LETRAS,NA,Trancado,292862531,2006.1
14102100,0,2008.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.5,Aprovado,298861625,2008.1
14102100,0,2008.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.3,Aprovado,298861625,2008.1
14102100,0,2008.1,1307151,UNID. ACAD. DE LETRAS,9.3,Aprovado,298861625,2008.1
14102100,0,2008.1,1109103,UNID. ACAD. DE MATEMÁTICA,8.1,Aprovado,298861625,2008.1
14102100,0,2008.1,1109035,UNID. ACAD. DE MATEMÁTICA,8,Aprovado,298861625,2008.1
14102100,0,2008.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8,Aprovado,298861625,2008.1
14102100,0,2006.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.6,Aprovado,292860557,2006.1
14102100,0,2006.1,1109035,UNID. ACAD. DE MATEMÁTICA,9.4,Aprovado,292860557,2006.1
14102100,0,2006.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.6,Aprovado,292860557,2006.1
14102100,0,2006.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.8,Aprovado,292860557,2006.1
14102100,0,2006.1,1109103,UNID. ACAD. DE MATEMÁTICA,8.3,Aprovado,292860557,2006.1
14102100,0,2006.1,1307151,UNID. ACAD. DE LETRAS,9.4,Aprovado,292860557,2006.1
14102100,0,2008.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.6,Aprovado,299160758,2008.2
14102100,0,2008.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,6.7,Aprovado,299160758,2008.2
14102100,0,2008.2,1307151,UNID. ACAD. DE LETRAS,7,Aprovado,299160758,2008.2
14102100,0,2008.2,1109103,UNID. ACAD. DE MATEMÁTICA,4,Reprovado,299160758,2008.2
14102100,0,2008.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,6.6,Aprovado,299160758,2008.2
14102100,0,2008.2,1109035,UNID. ACAD. DE MATEMÁTICA,7.9,Aprovado,299160758,2008.2
14102100,0,2006.2,1307151,UNID. ACAD. DE LETRAS,7.3,Aprovado,293160611,2006.2
14102100,0,2006.2,1109035,UNID. ACAD. DE MATEMÁTICA,5.8,Aprovado,293160611,2006.2
14102100,0,2006.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,6.7,Aprovado,293160611,2006.2
14102100,0,2006.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.1,Aprovado,293160611,2006.2
14102100,0,2006.2,1109103,UNID. ACAD. DE MATEMÁTICA,5.6,Aprovado,293160611,2006.2
14102100,0,2006.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.1,Aprovado,293160611,2006.2
14102100,0,2006.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.2,Aprovado,293161925,2006.2
14102100,0,2006.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.4,Aprovado,293161925,2006.2
14102100,0,2006.2,1109103,UNID. ACAD. DE MATEMÁTICA,8.3,Aprovado,293161925,2006.2
14102100,0,2006.2,1307151,UNID. ACAD. DE LETRAS,8.8,Aprovado,293161925,2006.2
14102100,0,2006.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.2,Aprovado,293161925,2006.2
14102100,0,2006.2,1109035,UNID. ACAD. DE MATEMÁTICA,6.9,Aprovado,293161925,2006.2
14102100,1,2007.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,NA,Trancado,295860158,2007.1
14102100,1,2007.1,1109103,UNID. ACAD. DE MATEMÁTICA,NA,Trancado,295860158,2007.1
14102100,1,2007.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,NA,Trancado,295860158,2007.1
14102100,1,2007.1,1109035,UNID. ACAD. DE MATEMÁTICA,NA,Trancado,295860158,2007.1
14102100,1,2007.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,NA,Trancado,295860158,2007.1
14102100,0,2006.1,1109103,UNID. ACAD. DE MATEMÁTICA,7.7,Aprovado,292860533,2006.1
14102100,0,2006.1,1109035,UNID. ACAD. DE MATEMÁTICA,8.8,Aprovado,292860533,2006.1
14102100,0,2006.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,10,Aprovado,292860533,2006.1
14102100,0,2006.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.9,Aprovado,292860533,2006.1
14102100,0,2006.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,10,Aprovado,292860533,2006.1
14102100,0,2006.1,1307151,UNID. ACAD. DE LETRAS,9.5,Aprovado,292860533,2006.1
14102100,0,2008.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.3,Aprovado,299160191,2008.2
14102100,0,2008.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.9,Aprovado,299160191,2008.2
14102100,0,2008.2,1109103,UNID. ACAD. DE MATEMÁTICA,8.7,Aprovado,299160191,2008.2
14102100,0,2008.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.2,Aprovado,299160191,2008.2
14102100,0,2008.2,1109035,UNID. ACAD. DE MATEMÁTICA,7,Aprovado,299160191,2008.2
14102100,0,2008.2,1307151,UNID. ACAD. DE LETRAS,8,Aprovado,299160191,2008.2
14102100,0,2006.2,1109103,UNID. ACAD. DE MATEMÁTICA,9.7,Aprovado,293161919,2006.2
14102100,0,2006.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.3,Aprovado,293161919,2006.2
14102100,0,2006.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.8,Aprovado,293161919,2006.2
14102100,0,2006.2,1109035,UNID. ACAD. DE MATEMÁTICA,5.7,Aprovado,293161919,2006.2
14102100,0,2006.2,1307151,UNID. ACAD. DE LETRAS,9.1,Aprovado,293161919,2006.2
14102100,0,2006.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.2,Aprovado,293161919,2006.2
14102100,0,2006.2,1307151,UNID. ACAD. DE LETRAS,8.9,Aprovado,293160635,2006.2
14102100,0,2006.2,1109035,UNID. ACAD. DE MATEMÁTICA,7.7,Aprovado,293160635,2006.2
14102100,0,2006.2,1109103,UNID. ACAD. DE MATEMÁTICA,7.9,Aprovado,293160635,2006.2
14102100,0,2006.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,5.9,Aprovado,293160635,2006.2
14102100,0,2006.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,5.6,Aprovado,293160635,2006.2
14102100,0,2006.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.4,Aprovado,293160635,2006.2
14102100,0,2008.1,1307151,UNID. ACAD. DE LETRAS,9.1,Aprovado,298861937,2008.1
14102100,0,2008.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.8,Aprovado,298861937,2008.1
14102100,0,2008.1,1109035,UNID. ACAD. DE MATEMÁTICA,5.6,Aprovado,298861937,2008.1
14102100,0,2008.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.5,Aprovado,298861937,2008.1
14102100,0,2008.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.1,Aprovado,298861937,2008.1
14102100,0,2008.1,1109103,UNID. ACAD. DE MATEMÁTICA,7,Aprovado,298861937,2008.1
14102100,0,2009.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.4,Aprovado,302160227,2009.2
14102100,0,2009.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.3,Aprovado,302160227,2009.2
14102100,0,2009.2,1109035,UNID. ACAD. DE MATEMÁTICA,7.7,Aprovado,302160227,2009.2
14102100,0,2009.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.9,Aprovado,302160227,2009.2
14102100,0,2009.2,1109103,UNID. ACAD. DE MATEMÁTICA,7.2,Aprovado,302160227,2009.2
14102100,0,2009.2,1307151,UNID. ACAD. DE LETRAS,7.7,Aprovado,302160227,2009.2
14102100,0,2006.2,1109103,UNID. ACAD. DE MATEMÁTICA,9.2,Aprovado,293160581,2006.2
14102100,0,2006.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.7,Aprovado,293160581,2006.2
14102100,0,2006.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.3,Aprovado,293160581,2006.2
14102100,0,2006.2,1307151,UNID. ACAD. DE LETRAS,8.4,Aprovado,293160581,2006.2
14102100,0,2006.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8,Aprovado,293160581,2006.2
14102100,0,2006.2,1109035,UNID. ACAD. DE MATEMÁTICA,NA,Trancado,293160581,2006.2
14102100,0,2009.1,1109103,UNID. ACAD. DE MATEMÁTICA,5,Aprovado,301860212,2009.1
14102100,0,2009.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9,Aprovado,301860212,2009.1
14102100,0,2009.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.7,Aprovado,301860212,2009.1
14102100,0,2009.1,1307151,UNID. ACAD. DE LETRAS,9.7,Aprovado,301860212,2009.1
14102100,0,2009.1,1109035,UNID. ACAD. DE MATEMÁTICA,7.2,Aprovado,301860212,2009.1
14102100,0,2009.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,6.3,Aprovado,301860212,2009.1
14102100,0,2008.1,1307151,UNID. ACAD. DE LETRAS,9.6,Aprovado,298860131,2008.1
14102100,0,2008.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.1,Aprovado,298860131,2008.1
14102100,0,2008.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,5.6,Aprovado,298860131,2008.1
14102100,0,2008.1,1109103,UNID. ACAD. DE MATEMÁTICA,8.3,Aprovado,298860131,2008.1
14102100,0,2008.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7,Aprovado,298860131,2008.1
14102100,0,2008.1,1109035,UNID. ACAD. DE MATEMÁTICA,8.2,Aprovado,298860131,2008.1
14102100,0,2008.2,1307151,UNID. ACAD. DE LETRAS,8,Aprovado,299160737,2008.2
14102100,0,2008.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.7,Aprovado,299160737,2008.2
14102100,0,2008.2,1109035,UNID. ACAD. DE MATEMÁTICA,8.4,Aprovado,299160737,2008.2
14102100,0,2008.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.8,Aprovado,299160737,2008.2
14102100,0,2008.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.4,Aprovado,299160737,2008.2
14102100,0,2008.2,1411176,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.5,Aprovado,299160737,2008.2
14102100,0,2006.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.1,Aprovado,292860458,2006.1
14102100,0,2006.1,1307151,UNID. ACAD. DE LETRAS,9.4,Aprovado,292860458,2006.1
14102100,0,2006.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.4,Aprovado,292860458,2006.1
14102100,0,2006.1,1109035,UNID. ACAD. DE MATEMÁTICA,7.9,Aprovado,292860458,2006.1
14102100,0,2007.1,1307151,UNID. ACAD. DE LETRAS,9.3,Aprovado,295860140,2007.1
14102100,0,2007.1,1109103,UNID. ACAD. DE MATEMÁTICA,7,Aprovado,295860140,2007.1
14102100,0,2007.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,5.8,Aprovado,295860140,2007.1
14102100,0,2007.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,6.1,Aprovado,295860140,2007.1
14102100,0,2007.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.9,Aprovado,295860140,2007.1
14102100,0,2008.1,1307151,UNID. ACAD. DE LETRAS,9.6,Aprovado,298860137,2008.1
14102100,0,2008.1,1109103,UNID. ACAD. DE MATEMÁTICA,5.1,Aprovado,298860137,2008.1
14102100,0,2008.1,1304059,UNID. ACAD. DE EDUCAÇÃO,0,Reprovado por Falta,298860137,2008.1
14102100,0,2007.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.2,Aprovado,295860218,2007.1
14102100,0,2007.1,1307151,UNID. ACAD. DE LETRAS,9.5,Aprovado,295860218,2007.1
14102100,0,2007.1,1109103,UNID. ACAD. DE MATEMÁTICA,6.8,Aprovado,295860218,2007.1
14102100,0,2007.1,1109035,UNID. ACAD. DE MATEMÁTICA,7.3,Aprovado,295860218,2007.1
14102100,0,2007.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,5.4,Aprovado,295860218,2007.1
14102100,0,2007.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,5.1,Aprovado,295860218,2007.1
14102100,0,2008.2,1109103,UNID. ACAD. DE MATEMÁTICA,7,Aprovado,299160134,2008.2
14102100,0,2008.2,1109035,UNID. ACAD. DE MATEMÁTICA,7.4,Aprovado,299160134,2008.2
14102100,0,2008.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.4,Aprovado,299160134,2008.2
14102100,0,2008.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.7,Aprovado,299160134,2008.2
14102100,0,2008.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.4,Aprovado,299160134,2008.2
14102100,0,2008.2,1307151,UNID. ACAD. DE LETRAS,7,Aprovado,299160134,2008.2
14102100,0,2010.1,1411178,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,5,Aprovado,304860260,2010.1
14102100,0,2010.1,1305020,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6,Aprovado,304860260,2010.1
14102100,0,2010.1,1411172,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,2.9,Reprovado,304860260,2010.1
14102100,0,2010.1,1109049,UNID. ACAD. DE MATEMÁTICA,6.6,Aprovado,304860260,2010.1
14102100,0,2010.1,1307150,UNID. ACAD. DE LETRAS,9.1,Aprovado,304860260,2010.1
14102100,0,2010.1,1411171,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,0.2,Reprovado,304860260,2010.1
14102100,0,2010.1,1114107,UNID. ACAD. DE ESTATÍSTICA,5,Aprovado,304860260,2010.1
14102100,0,2006.2,1109103,UNID. ACAD. DE MATEMÁTICA,3.2,Reprovado,293160599,2006.2
14102100,0,2006.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.5,Aprovado,293160599,2006.2
14102100,0,2006.2,1307151,UNID. ACAD. DE LETRAS,9.1,Aprovado,293160599,2006.2
14102100,0,2006.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.7,Aprovado,293160599,2006.2
14102100,0,2006.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.9,Aprovado,293160599,2006.2
14102100,0,2006.2,1109035,UNID. ACAD. DE MATEMÁTICA,3.2,Reprovado,293160599,2006.2
14102100,0,2009.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,2.5,Reprovado,302160218,2009.2
14102100,0,2009.2,1109103,UNID. ACAD. DE MATEMÁTICA,1.5,Reprovado,302160218,2009.2
14102100,0,2009.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,2.6,Reprovado,302160218,2009.2
14102100,0,2009.2,1109035,UNID. ACAD. DE MATEMÁTICA,1.8,Reprovado,302160218,2009.2
14102100,0,2009.2,1307151,UNID. ACAD. DE LETRAS,7,Aprovado,302160218,2009.2
14102100,0,2009.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,1,Reprovado,302160218,2009.2
14102100,0,2007.2,1307151,UNID. ACAD. DE LETRAS,7,Aprovado,296160164,2007.2
14102100,0,2007.2,1307151,UNID. ACAD. DE LETRAS,10,Aprovado,296160149,2007.2
14102100,0,2007.2,1109035,UNID. ACAD. DE MATEMÁTICA,7.2,Aprovado,296160149,2007.2
14102100,0,2007.2,1307151,UNID. ACAD. DE LETRAS,10,Aprovado,296160146,2007.2
14102100,0,2007.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.7,Aprovado,296160146,2007.2
14102100,0,2007.2,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,8.5,Aprovado,296160146,2007.2
14102100,0,2007.2,1109035,UNID. ACAD. DE MATEMÁTICA,8.1,Aprovado,296160146,2007.2
14102100,0,2007.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,6.2,Aprovado,296160128,2007.2
14102100,0,2007.2,1307151,UNID. ACAD. DE LETRAS,8,Aprovado,296160128,2007.2
14102100,0,2010.1,1109035,UNID. ACAD. DE MATEMÁTICA,0,Reprovado por Falta,304860392,2010.1
14102100,0,2010.1,1307151,UNID. ACAD. DE LETRAS,0,Reprovado por Falta,304860392,2010.1
14102100,0,2010.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.7,Aprovado,304860392,2010.1
14102100,0,2006.1,1411174,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,9.2,Aprovado,292860536,2006.1
14102100,0,2006.1,1307151,UNID. ACAD. DE LETRAS,9.9,Aprovado,292860536,2006.1
14102100,0,2006.1,1109103,UNID. ACAD. DE MATEMÁTICA,6.7,Aprovado,292860536,2006.1
14102100,0,2006.1,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,5,Aprovado,292860536,2006.1
14102100,0,2006.1,1109035,UNID. ACAD. DE MATEMÁTICA,7.6,Aprovado,292860536,2006.1
14102100,0,2006.1,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,5.1,Aprovado,292860536,2006.1
14102100,0,2008.2,1307151,UNID. ACAD. DE LETRAS,7.6,Aprovado,299160209,2008.2
14102100,0,2008.2,1411180,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,6.4,Aprovado,299160209,2008.2
14102100,0,2008.2,1411167,UNID. ACAD. DE SISTEMAS E COMPUTAÇÃO,7.3,Aprovado,299160209,2008.2
