matricula;curso;totalcadeira;reprovadonota;reprovadofalta;trancado;perido;media;codevasao
302160320 ;14102100 ;2.0 ;0.0 ;0.0 ;0.0 ;2009.2 ;7.6 ;0
310982327 ;14102100 ;6.0 ;0.3333333333333333 ;0.6666666666666666 ;0.0 ;2012.1 ;1.0999999999999999 ;0
301860491 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2009.1 ;9.200000000000001 ;0
308162333 ;11124100 ;7.0 ;0.14285714285714285 ;0.8571428571428571 ;0.0 ;2011.2 ;0.14285714285714285 ;1
308162648 ;14102100 ;5.0 ;0.6 ;0.0 ;0.0 ;2011.2 ;4.0200000000000005 ;0
308162435 ;11124100 ;7.0 ;0.0 ;0.2857142857142857 ;0.0 ;2011.2 ;4.942857142857143 ;1
301862555 ;14102100 ;6.0 ;0.16666666666666666 ;0.8333333333333334 ;0.0 ;2009.1 ;0.4166666666666667 ;1
308162837 ;11124100 ;4.0 ;0.0 ;0.0 ;0.0 ;2011.2 ;6.6499999999999995 ;0
298861052 ;11124100 ;7.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.814285714285715 ;0
296160791 ;14102100 ;3.0 ;0.0 ;1.0 ;0.0 ;2007.2 ;0.0 ;1
296160128 ;14102100 ;2.0 ;0.0 ;0.0 ;0.0 ;2007.2 ;7.1 ;0
301861745 ;11124100 ;3.0 ;0.0 ;0.0 ;0.0 ;2009.1 ;6.566666666666666 ;0
305160260 ;14102100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2010.2 ;6.383333333333333 ;0
305161913 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2010.2 ;6.333333333333332 ;0
304860404 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2010.1 ;7.5 ;0
296160797 ;14102100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2007.2 ;5.466666666666666 ;0
305161127 ;11124100 ;6.0 ;0.0 ;0.8333333333333334 ;0.0 ;2010.2 ;1.1666666666666667 ;1
