matricula;curso;totalcadeira;reprovadonota;reprovadofalta;trancado;perido;media;codevasao
299160737 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;8.3 ;0
302160320 ;14102100 ;2.0 ;0.0 ;0.0 ;0.0 ;2009.2 ;7.6 ;0
295861763 ;11124100 ;7.0 ;0.14285714285714285 ;0.5714285714285714 ;0.14285714285714285 ;2007.1 ;1.3285714285714287 ;0
301860491 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2009.1 ;9.200000000000001 ;0
298860971 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.966666666666667 ;0
298860188 ;14102100 ;3.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;7.666666666666667 ;0
292860533 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2006.1 ;9.15 ;0
292860536 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2006.1 ;7.25 ;0
307980980 ;14102100 ;5.0 ;0.8 ;0.0 ;0.0 ;2011.1 ;3.96 ;0
298860185 ;14102100 ;4.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.1 ;0
292860539 ;14102100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2006.1 ;7.1499999999999995 ;0
298861937 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.016666666666667 ;0
298860182 ;14102100 ;6.0 ;0.0 ;0.16666666666666666 ;0.0 ;2008.1 ;5.8500000000000005 ;0
292862627 ;11124100 ;6.0 ;0.0 ;0.3333333333333333 ;0.16666666666666666 ;2006.1 ;4.083333333333333 ;0
302160983 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2009.2 ;7.433333333333334 ;0
304980686 ;11124100 ;7.0 ;0.14285714285714285 ;0.7142857142857143 ;0.0 ;2010.1 ;1.042857142857143 ;1
299160743 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;7.216666666666668 ;0
302160980 ;14102100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2009.2 ;6.933333333333333 ;0
301862555 ;14102100 ;6.0 ;0.16666666666666666 ;0.8333333333333334 ;0.0 ;2009.1 ;0.4166666666666667 ;1
293161880 ;11124100 ;7.0 ;0.0 ;0.0 ;0.0 ;2006.2 ;8.785714285714286 ;0
299160725 ;14102100 ;5.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;9.2 ;0
293161886 ;11124100 ;5.0 ;0.0 ;0.0 ;0.0 ;2006.2 ;8.959999999999999 ;0
293162102 ;11124100 ;7.0 ;0.0 ;0.0 ;0.0 ;2006.2 ;8.342857142857143 ;0
295861955 ;14102100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2007.1 ;5.883333333333334 ;0
298861052 ;11124100 ;7.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.814285714285715 ;0
292860521 ;14102100 ;6.0 ;0.3333333333333333 ;0.0 ;0.0 ;2006.1 ;6.466666666666666 ;0
296160128 ;14102100 ;2.0 ;0.0 ;0.0 ;0.0 ;2007.2 ;7.1 ;0
292860527 ;14102100 ;5.0 ;0.0 ;0.0 ;0.0 ;2006.1 ;7.140000000000001 ;0
307980992 ;14102100 ;5.0 ;0.4 ;0.0 ;0.0 ;2011.1 ;4.68 ;0
296160791 ;14102100 ;3.0 ;0.0 ;1.0 ;0.0 ;2007.2 ;0.0 ;1
301861745 ;11124100 ;3.0 ;0.0 ;0.0 ;0.0 ;2009.1 ;6.566666666666666 ;0
292860524 ;14102100 ;4.0 ;0.0 ;0.0 ;0.0 ;2006.1 ;7.699999999999999 ;0
298860197 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.683333333333332 ;0
304980797 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2010.1 ;6.733333333333333 ;0
305160260 ;14102100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2010.2 ;6.383333333333333 ;0
305161913 ;11124100 ;6.0 ;0.0 ;0.0 ;0.0 ;2010.2 ;6.333333333333332 ;0
298860194 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.1 ;8.75 ;0
292862636 ;11124100 ;7.0 ;0.0 ;0.0 ;0.42857142857142855 ;2006.1 ;4.885714285714286 ;0
304860404 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2010.1 ;7.5 ;0
296160797 ;14102100 ;6.0 ;0.16666666666666666 ;0.0 ;0.0 ;2007.2 ;5.466666666666666 ;0
305161127 ;11124100 ;6.0 ;0.0 ;0.8333333333333334 ;0.0 ;2010.2 ;1.1666666666666667 ;1
299160731 ;14102100 ;6.0 ;0.0 ;0.0 ;0.0 ;2008.2 ;8.75 ;0
302160998 ;14102100 ;6.0 ;0.6666666666666666 ;0.0 ;0.0 ;2009.2 ;4.016666666666667 ;0
292862645 ;11124100 ;6.0 ;0.16666666666666666 ;0.16666666666666666 ;0.16666666666666666 ;2006.1 ;4.233333333333333 ;0
293160608 ;14102100 ;2.0 ;0.0 ;0.0 ;0.0 ;2006.2 ;7.35 ;0
292862642 ;11124100 ;3.0 ;0.0 ;0.0 ;0.0 ;2006.1 ;7.966666666666666 ;0
